[2026-03-22T13:41:52.710Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:52.710Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.724Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.724Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.740Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:52.740Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:52.748Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.748Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.763Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.763Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.775Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.775Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.788Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.788Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.800Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.800Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.814Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.814Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.827Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.827Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.840Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.840Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.853Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.853Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.867Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:52.867Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:52.880Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.880Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.892Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.892Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.907Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:52.907Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:52.919Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.919Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.932Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.932Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.946Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.946Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.957Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.957Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:52.970Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:52.970Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:52.985Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:52.985Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:52.996Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:52.996Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.008Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.008Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.023Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.023Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.035Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.035Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.055Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.055Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.060Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.060Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:53.074Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.074Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.087Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.087Z] GET http://localhost:8502/_stcore/host-config → 200 (4ms, 636B)
[2026-03-22T13:41:53.100Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.100Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.114Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.114Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.127Z] GET http://localhost:8502/_stcore/health → 200 (4ms, 2B)
[2026-03-22T13:41:53.127Z] GET http://localhost:8502/_stcore/host-config → 200 (4ms, 636B)
[2026-03-22T13:41:53.140Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.140Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.154Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.154Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.165Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.165Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:53.178Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.178Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.193Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.193Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.207Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.207Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.220Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.220Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.231Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.231Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.243Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.243Z] GET http://localhost:8502/_stcore/host-config → 200 (5ms, 636B)
[2026-03-22T13:41:53.256Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.256Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.269Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.269Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.282Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.282Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.297Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.297Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.308Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.308Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.322Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.322Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.335Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.335Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.348Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.348Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.361Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.361Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.376Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.376Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.393Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.393Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.410Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.410Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.418Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.418Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.431Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.431Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.445Z] GET http://localhost:8502/_stcore/health → 200 (4ms, 2B)
[2026-03-22T13:41:53.445Z] GET http://localhost:8502/_stcore/host-config → 200 (5ms, 636B)
[2026-03-22T13:41:53.457Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.457Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.471Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.471Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.492Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.492Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.497Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.497Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.510Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.510Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:53.526Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.526Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.539Z] GET http://localhost:8502/_stcore/health → 200 (3ms, 2B)
[2026-03-22T13:41:53.539Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:53.552Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.552Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:53.565Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.565Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.578Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.578Z] GET http://localhost:8502/_stcore/host-config → 200 (4ms, 636B)
[2026-03-22T13:41:53.589Z] GET http://localhost:8502/_stcore/health → 200 (3ms, 2B)
[2026-03-22T13:41:53.589Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:53.602Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.602Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.615Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:53.615Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.628Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.628Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.643Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.643Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.655Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.655Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.667Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.667Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.683Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.683Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.692Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.692Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.705Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.705Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.746Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.746Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.753Z] GET http://localhost:8502/_stcore/health → 200 (4ms, 2B)
[2026-03-22T13:41:53.753Z] GET http://localhost:8502/_stcore/host-config → 200 (4ms, 636B)
[2026-03-22T13:41:53.766Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.766Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.778Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.778Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.792Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.792Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.807Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.807Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:53.817Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.817Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.830Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.830Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.843Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.843Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.856Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.856Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.869Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.869Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.882Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.882Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:53.895Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.895Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.908Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.908Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.921Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.921Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.934Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.934Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.947Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.947Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.960Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.960Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.973Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:53.973Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.985Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.985Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:53.998Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:53.998Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.010Z] GET http://localhost:8502/_stcore/health → 200 (4ms, 2B)
[2026-03-22T13:41:54.010Z] GET http://localhost:8502/_stcore/host-config → 200 (4ms, 636B)
[2026-03-22T13:41:54.024Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.024Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.037Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.037Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.050Z] GET http://localhost:8502/_stcore/health → 200 (3ms, 2B)
[2026-03-22T13:41:54.050Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:54.063Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.063Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.076Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.076Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.089Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.089Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.102Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.103Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:54.115Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.115Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.129Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.129Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.142Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.142Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.155Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.155Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.169Z] GET http://localhost:8502/_stcore/health → 200 (5ms, 2B)
[2026-03-22T13:41:54.169Z] GET http://localhost:8502/_stcore/host-config → 200 (5ms, 636B)
[2026-03-22T13:41:54.182Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:54.182Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:54.378Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.378Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.403Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.404Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.412Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:54.412Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:54.420Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.420Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:54.434Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:54.434Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:54.447Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.447Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:54.460Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.460Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.474Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.474Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.488Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.488Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.506Z] GET http://localhost:8502/_stcore/health → 200 (4ms, 2B)
[2026-03-22T13:41:54.506Z] GET http://localhost:8502/_stcore/host-config → 200 (6ms, 636B)
[2026-03-22T13:41:54.515Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.515Z] GET http://localhost:8502/_stcore/host-config → 200 (5ms, 636B)
[2026-03-22T13:41:54.528Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.528Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:54.542Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:54.542Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.555Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:54.555Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.567Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.567Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.578Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.578Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.592Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:54.592Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.604Z] GET http://localhost:8502/_stcore/health → 200 (2ms, 2B)
[2026-03-22T13:41:54.604Z] GET http://localhost:8502/_stcore/host-config → 200 (3ms, 636B)
[2026-03-22T13:41:54.618Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.618Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:54.630Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.630Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.644Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.644Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.656Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.656Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.668Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.668Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
[2026-03-22T13:41:54.684Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:54.684Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:54.694Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.694Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.708Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.708Z] GET http://localhost:8502/_stcore/host-config → 200 (1ms, 636B)
[2026-03-22T13:41:54.723Z] GET http://localhost:8502/_stcore/health → 200 (?ms, 2B)
[2026-03-22T13:41:54.723Z] GET http://localhost:8502/_stcore/host-config → 200 (?ms, 636B)
[2026-03-22T13:41:54.736Z] GET http://localhost:8502/_stcore/health → 200 (1ms, 2B)
[2026-03-22T13:41:54.736Z] GET http://localhost:8502/_stcore/host-config → 200 (2ms, 636B)
